Year,huc12,Safflower,Open_Water,Other_Hay/Non_Alfalfa,Deciduous_Forest,Oats,Fallow/Idle_Cropland,Sod/Grass_Seed,Winter_Wheat,Herbaceous_Wetlands,Shrubland,Spring_Wheat,Woody_Wetlands,Barley,Evergreen_Forest,Developed/Low_Intensity,Grass/Pasture,Canola,Corn,Triticale,Alfalfa,Developed/Open_Space,Barren,Developed/High_Intensity,Developed/Med_Intensity,Sugarbeets,Potatoes,Mixed_Forest,Mustard,Sorghum,Durum_Wheat,Other_Crops,Peas,Dry_Beans,Dbl_Crop_Triticale/Corn,Millet,Flaxseed,Rye,Other_Small_Grains,Sunflower,Dbl_Crop_WinWht/Corn,Onions,Herbs,Lentils,Speltz,Christmas_Trees,Apples,Tomatoes,Wetlands,Forest,Peaches,Clover/Wildflowers,Sweet_Corn,Misc_Vegs_&_Fruits,Perennial_Ice/Snow,Mint,Chick_Peas,Buckwheat,Dbl_Crop_Barley/Corn,Radishes,Cherries,Camelina,Soybeans,Nonag/Undefined,Water,Developed,Clouds/No_Data
2005,170402080503,31.0,,,,,4850.149019607843,,1688.1921568627452,,,69.0,,221.2627450980392,,,87265.87843137249,,22.0,,3637.3803921568633,,,,,10.0,2.4980392156862745,,,,,,,,,,,,93.08235294117647,,,,,,,,,,,18472.50588235294,,,,,,,,,,,,,,82.0,,3296.7568627450974,
2005,170402080603,,,,,4.509803921568627,17321.05882352942,,993.8941176470587,,,31.552941176470586,,147.65882352941173,,,44223.79215686277,,104.69411764705882,,1639.8156862745097,,,,,,73.34509803921569,,,,,,,,,,,,190.6823529411765,,,,,,,,,,,48898.54117647059,,,,,,,,,,,,,,65.0,,745.3921568627451,4.0
2005,170402080506,,,,,,7520.972549019608,,2286.5176470588235,,,376.35686274509806,,527.4156862745099,,,45205.00392156861,,4.0,,1590.8823529411766,,,,,,,,,,,,,,,,,,334.6627450980392,,,,,,,,,,,17248.007843137253,,,,,,,,,,,,,,560.129411764706,,13659.854901960793,
2005,170402080211,4.0,,,,1.0,16408.972549019607,,6855.713725490195,,,334.90196078431376,,1086.2901960784316,,,75026.81960784314,,257.30196078431374,,8213.545098039209,,,,,22.0,200.0,,,,,,,,,,,,441.843137254902,,,,,,,,,,,61165.4156862745,,,,,,,,,,,,,,282.72941176470584,10.0,3307.274509803921,6.0
2005,170402080108,23.0,,,,,13795.882352941178,,3349.290196078431,,,126.0,,1187.8392156862747,,,73032.10588235292,,290.4039215686274,,8979.039215686274,,,,,1660.4235294117648,1774.7411764705885,,,,,,,,,,,,1815.6039215686276,,,,,,,,,,,20889.043137254903,,,,,,,,,,,,,,605.8196078431372,,252.46666666666664,
2005,170402080105,8.0,,,,,24116.799999999996,,1070.4156862745099,,,222.0,,671.1333333333333,,,40333.46666666666,,110.0,,4819.886274509804,,,,,4.0,114.0,,,,,,,,,,,,667.478431372549,,,,,,,,,,,16454.976470588233,,,,,,,,,,,,,,142.1843137254902,3671.0,271.0,1.0
2005,170402080107,4.2784313725490195,,,,,17310.686274509815,,1896.7058823529412,,,192.0,,317.54509803921565,,,48873.03137254901,,148.57647058823528,,7483.537254901961,,,,,262.10196078431375,1150.2470588235294,,,,,,,,,,,,742.278431372549,,,,,,,,,,,24332.03529411763,,,,,,,,,,,,,,87.25098039215686,,98.43921568627451,
2005,170402080106,55.713725490196076,,,,,20361.654901960777,,384.0196078431373,,,89.0,,441.6549019607843,,,28334.76862745097,,121.96862745098039,,2000.5333333333335,,,,,43.0,403.94117647058835,,,,,,,,,,,,280.57254901960783,,,,,,,,,,,24496.262745098025,,,,,,,,,,,,,,43.741176470588236,94.0,63.21960784313726,
2005,170402080104,,,,,14.0,7949.494117647056,,407.71372549019605,,,28.95686274509804,,257.30980392156863,,,31861.035294117646,,281.7450980392157,,3611.941176470589,,,,,1.0,16.65098039215686,,,,,,,,,,,,109.45490196078431,,,,,,,,,,,37204.75686274511,,,,,,,,,,,,,,190.35294117647058,,1140.1019607843136,117.0
2005,170402080102,,,,,,17284.70980392157,,296.8039215686274,,,51.0,,907.0,,,42639.431372549036,,60.15294117647059,,2161.1372549019607,,,,,,118.0,,,,,,,,,,,,99.49803921568628,,,,,,,,,,,49244.16078431372,,,,,,,,,,,,,,58.0,,400.6941176470589,
2005,170402080402,18.96470588235294,,,,,11693.760784313723,,5032.443137254902,,,502.44313725490196,,1155.8549019607842,,,29087.01568627452,,190.8941176470588,,4423.435294117648,,,,,15.0,39.0,,,,,,,,,,,,803.1607843137256,,,,,,,,,,,30220.77254901962,,,,,,,,,,,,,,181.8862745098039,,640.4549019607844,
2005,170402080602,2674.0,,,,,8877.800000000016,,1020.5254901960784,,,256.47058823529414,,273.62745098039215,,,76370.90980392153,,35.411764705882355,,640.5764705882352,,,,,,6.0,,,,,,,,,,,,512.9529411764705,,,,,,,,,,,22657.90196078432,,,,,,,,,,,,,,10.0,,877.6941176470589,1.0
2005,170402080504,,,,,,6789.58431372549,,1059.1450980392158,,,12.75686274509804,,102.45098039215688,,,58884.50196078426,,5.533333333333333,,1743.8039215686276,,,,,2.0,12.431372549019608,,,,,,,,,,,,23.862745098039213,,,,,,,,,,,69547.43529411762,,,,,,,,,,,,,,20.00392156862745,,1724.7529411764704,3.0
2005,170402080608,,,,,,12400.352941176474,,42804.90196078428,,,5466.905882352941,,5572.956862745097,,,61921.14117647063,,1714.4901960784314,,6015.341176470589,,,,,2044.6901960784314,9694.407843137255,,,,,,,,,,,,2013.0980392156862,,,,,,,,,,,3559.164705882354,,,,,,,,,,,,,,2387.7294117647057,69207.90588235296,6579.435294117647,11.392156862745098
2005,170402080601,,,,,3.0,8198.172549019606,,2822.588235294118,,,238.0,,139.38823529411764,,,45900.07058823533,,257.5333333333333,,1317.7254901960785,,,,,,316.0,,,,,,,,,,,,543.0,,,,,,,,,,,44436.019607843155,,,,,,,,,,,,,,55.68235294117647,,923.8509803921567,4.0
2005,170402080205,50.0,,,,,15426.772549019606,,3745.4980392156863,,,74.53333333333333,,593.0705882352943,,,34287.949019607855,,268.97647058823526,,2207.4823529411765,,,,,706.1921568627453,1370.713725490196,,,,,,,,,,,,611.0078431372549,,,,,,,,,,,13205.352941176468,,,,,,,,,,,,,,12.0,,202.78039215686275,
2005,170402080403,16.031372549019608,,,,,9819.823529411766,,3464.84705882353,,,311.80784313725496,,471.2313725490195,,,54683.40392156866,,90.92156862745098,,7322.2862745098055,,,,,2.0,32.0,,,,,,,,,,,,572.364705882353,,,,,,,,,,,15017.133333333333,,,,,,,,,,,,,,376.8039215686274,,1935.792156862745,1.0
2005,170402080401,19.031372549019608,,,,,16378.317647058837,,12460.60392156863,,,836.5294117647059,,1668.3058823529414,,,65896.89411764705,,110.60392156862746,,11471.917647058826,,,,,73.0,335.15686274509807,,,,,,,,,,,,946.0235294117648,,,,,,,,,,,13662.811764705886,,,,,,,,,,,,,,554.1058823529412,,2705.764705882353,
2005,170402080308,42.48627450980392,,,,,8240.062745098037,,6877.956862745099,,,121.77254901960784,,603.7411764705882,,,56973.56862745096,,139.20784313725488,,5912.9176470588245,,,,,4.572549019607843,66.09411764705882,,,,,,,,,,,,453.05882352941177,,,,,,,,,,,9660.866666666669,,,,,,,,,,,,,,247.0313725490196,17.364705882352943,1806.8470588235293,
2005,170402080307,186.50588235294117,,,,,17125.682352941185,,16105.725490196077,,,899.7764705882353,,1479.764705882353,,,65237.32156862753,,418.83529411764704,,9493.537254901967,,,,,35.0,339.3921568627451,,,,,,,,,,,,1362.7647058823532,,,,,,,,,,,25810.160784313706,,,,,,,,,,,,,,278.8705882352941,,1443.3333333333333,
2005,170402080304,,,,,1.0,7949.086274509806,,2195.1294117647058,,,178.78823529411767,,391.9490196078432,,,64141.17647058826,,153.26666666666668,,4320.435294117648,,,,,5.423529411764706,84.94117647058823,,,,,,,,,,,,335.7294117647059,,,,,,,,,,,24727.54509803922,,,,,,,,,,,,,,214.72549019607845,8.631372549019607,2972.1686274509802,116.93725490196078
2005,170402080505,,,,,,5164.305882352944,,1498.3333333333328,,,76.01568627450982,,290.3294117647059,,,65304.333333333394,,5.133333333333333,,1729.38431372549,,,,,,1.0666666666666667,,,,,,,,,,,,195.6392156862745,,,,,,,,,,,14410.725490196082,,,,,,,,,,,,,,725.1764705882354,,8893.878431372545,20.0
2005,170402080303,139.78039215686275,,,,,7296.741176470592,,1638.4235294117648,,,131.67843137254906,,90.26274509803922,,,28381.074509803908,,40.54509803921569,,1491.6784313725489,,,,,,9.0,,,,,,,,,,,,357.9294117647059,,,,,,,,,,,19542.501960784302,,,,,,,,,,,,,,106.31372549019608,,435.1568627450981,
2005,170402080301,,,,,,5858.909803921567,,401.96078431372536,,,,,8.0,,,24270.466666666667,,33.168627450980395,,1048.6156862745102,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,23526.101960784315,,,,,,,,,,,,,,2.0,,235.9607843137255,
2005,170402080210,17.96470588235294,,,,,8383.799999999997,,5156.509803921567,,,644.7450980392157,,1065.6,,,43814.596078431394,,154.23137254901962,,7203.211764705882,,,,,15.0,180.50588235294117,,,,,,,,,,,,530.0901960784313,,,,,,,,,,,29423.847058823518,,,,,,,,,,,,,,347.6705882352941,,1526.3921568627452,
2005,170402080302,248.20392156862746,,,,,17878.96862745098,,8543.01568627451,,,403.1607843137255,,975.3843137254902,,,83742.4509803923,,624.8,,3499.6823529411768,,,,,153.0,211.7764705882353,,,,,,,,,,,,2858.509803921569,,,,,,,,,,,16802.56078431372,,,,,,,,,,,,,,144.0,68.0,2803.694117647059,
2005,170402080209,,,,,,8515.039215686273,,1107.9529411764706,,,3.0,,174.0,,,35658.42745098038,,90.50980392156862,,2457.0705882352945,,,,,6.0,107.0,,,,,,,,,,,,124.46274509803922,,,,,,,,,,,66868.06666666668,,,,,,,,,,,,,,149.0,1.0,781.9411764705883,
2005,170402080207,,,,,2.0,10807.843137254898,,2039.556862745098,,,242.0,,1289.5176470588235,,,42934.6431372549,,67.89019607843137,,2321.474509803921,,,,,119.1921568627451,1035.0,,,,,,,,,,,,383.4901960784314,,,,,,,,,,,48257.85098039223,,,,,,,,,,,,,,67.0,,892.3019607843138,
2005,170402080305,49.71764705882353,,,,,11487.654901960785,,2118.388235294118,,,224.0,,291.0,,,41798.34117647061,,34.0,,2477.7921568627453,,,,,,11.0,,,,,,,,,,,,199.0,,,,,,,,,,,16606.921568627447,,,,,,,,,,,,,,38.0,83.88627450980393,567.6117647058823,
2005,170402080306,241.0,,,,,11506.69411764706,,11825.388235294118,,,325.78823529411767,,922.0156862745098,,,38941.66666666668,,113.36862745098038,,5837.72156862745,,,,,194.0,372.4039215686274,,,,,,,,,,,,708.7450980392157,,,,,,,,,,,11544.160784313728,,,,,,,,,,,,,,434.0,0.11372549019607843,1134.764705882353,
2005,170402080201,,,,,,11725.30588235294,,1862.070588235294,,,2400.6078431372543,,6408.600000000001,,,27852.298039215744,,11.0,,3449.5725490196087,,,,,163.15686274509804,1337.3176470588232,,,,,,,,,,,,364.0980392156864,,,,,,,,,,,8444.521568627448,,,,,,,,,,,,,,3.0,,102.72941176470589,
2005,170402080604,,,,,,555.4313725490197,,8304.729411764705,,,165.2078431372549,,173.0,,,62085.450980392125,,36.0,,131.08235294117645,,,,,26.0,3671.0,,,,,,,,,,,,40.0,,,,,,,,,,,877.3019607843138,,,,,,,,,,,,,,55.694117647058825,,182.12941176470588,
2005,170402080202,93.90588235294118,,,,,21605.54509803922,,8239.16862745098,,,949.5490196078432,,7647.160784313725,,,80986.90196078435,,902.4470588235293,,3442.4039215686275,,,,,298.69019607843137,4372.878431372549,,,,,,,,,,,,1841.4862745098037,,,,,,,,,,,26371.047058823533,,,,,,,,,,,,,,355.0,,804.6431372549016,
2005,170402080204,291.0901960784314,,,,,27548.87058823526,,28016.784313725508,,,3804.2549019607845,,7444.478431372548,,,42783.82352941176,,845.2980392156862,,6059.53725490196,,,,,2365.2392156862743,11469.376470588235,,,,,,,,,,,,3137.074509803922,,,,,,,,,,,26624.02352941176,,,,,,,,,,,,,,296.3686274509804,,1086.0196078431377,1.0
2005,170402080208,,,,,,7220.298039215687,,1631.1686274509802,,,72.0,,301.0,,,23009.003921568623,,12.552941176470588,,2530.3019607843135,,,,,,37.0,,,,,,,,,,,,67.0,,,,,,,,,,,27598.937254901968,,,,,,,,,,,,,,13.0,,651.1803921568628,
2005,170402080203,2.0,,,,,11159.101960784314,,1147.113725490196,,,137.9607843137255,,1106.9176470588236,,,11576.568627451004,,3.0,,532.8274509803923,,,,,1.0,401.4156862745098,,,,,,,,,,,,265.49411764705883,,,,,,,,,,,11090.32156862745,,,,,,,,,,,,,,4.0,,232.1843137254902,
2006,170402080503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,170402080404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,170402080502,1.0,2.0,,271.62745098039215,1.0,4.0,,84.28235294117648,8.0,8104.592156862743,206.19215686274507,188.9686274509804,102.08627450980391,3234.603921568628,81.54117647058823,837.4196078431374,,,,367.1686274509803,395.6509803921568,2.0,,8.729411764705883,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
2007,170402080501,,,,2889.8705882352942,2.0,,,10.0,17.0,23278.82352941177,3.0,244.0,20.0,3906.2117647058826,2.0,886.8196078431372,,,,1467.1960784313726,429.6941176470588,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,170402080206,,,,1630.5686274509794,,,,,1.0,10412.80000000001,,2.0,,12229.098039215676,,51.54509803921569,,,,,28.976470588235294,,,,,,22.80392156862745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,170402080103,,,,1144.0627450980396,,,,,0.5215686274509804,4905.643137254899,,5.0,,5898.584313725494,,12.313725490196077,,,,,6.2784313725490195,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,170402080101,,,,106.70196078431371,,33.69019607843137,,201.09803921568627,36.0,29301.176470588267,3.0,27.0,10.0,287.28235294117644,,968.9764705882351,,,,20.435294117647057,121.52549019607842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,170402080507,2.0,114.90196078431373,,264.05882352941177,5.0,142.6156862745098,,798.8901960784312,29.0,14281.05490196079,223.29803921568626,1721.1764705882356,41.94509803921569,306.56470588235294,2948.2509803921557,1893.862745098039,,37.72156862745098,,506.8666666666666,2153.0980392156853,213.90196078431373,215.25098039215686,3022.0313725490196,3.0,1037.7686274509804,,,,,,,8.0,,,,,7.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
2007,170402080606,0.2196078431372549,41.0,,,4.0,244.0666666666667,2.0,4526.2235294117645,85.53725490196078,3368.341176470588,538.4627450980392,5515.807843137258,191.0,5.0,88.95686274509805,943.9215686274508,,81.97647058823529,,628.3647058823528,1975.7019607843138,,,1.0,11.0,4838.988235294118,,,,,,1.0,5.984313725490196,,,,,5.0,,,,,,,,,,7.0,,,,2.0274509803921568,1.0,,,,,,,,,,,,,
2007,170402080607,1.780392156862745,153.14509803921572,,,6.0,183.98431372549018,3.0,5177.627450980388,23.945098039215686,8032.898039215691,1244.3450980392158,9986.878431372548,345.7372549019608,10.019607843137255,206.9294117647059,1423.313725490196,,117.10980392156863,,1321.7803921568627,2491.435294117647,,,1.1294117647058823,138.0,4860.996078431371,,,,,,,3.011764705882353,,,,,2.015686274509804,,,,,,,,,,4.0,,,,5.968627450980392,1.0,,,,,,,,,,,,,
2007,170402080605,2.0,31.0,,32.67843137254902,7.0,187.0,,7642.831372549019,100.46274509803922,28293.035294117642,196.58823529411768,672.529411764706,268.0666666666667,70.33725490196079,759.6980392156862,7575.172549019608,,35.0,,1202.7215686274512,4288.058823529412,9.0,1.0,72.86666666666666,7.0,5920.266666666666,,,,,,3.0,1.0,,,,,2.0,,,,,,,,,,5.0,,,,1.0,10.0,,,,,,,,,,,,,
2007,170402080503,,42.0,,605.556862745098,7.0,75.12941176470588,,22.0,51.0,27776.882352941182,12.0,309.7843137254902,4.0,658.1098039215685,343.1882352941177,2362.572549019608,,17.0,,802.2627450980392,1153.5607843137254,97.0,,15.266666666666666,,8.862745098039216,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
2007,170402080402,1.0,,,1015.8235294117646,5.0,105.12156862745098,,470.34901960784305,23.0,12713.666666666666,441.94901960784307,71.32549019607843,449.05882352941177,3732.7568627450983,7.952941176470588,3358.9647058823507,,1.0,,1083.2901960784309,597.9450980392156,2.0,,,,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
